prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,type_of_spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_cfda_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,653491561,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_name,subawardee_executive5_compensation,subawardee_business_types,subaward_cfda_program_number_title_codes
{7FC0083F-1E0A-9FB0-DF17-136ED32F4490},,,34C00S658MS3032,"sg",01/06/2016,"12","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",850000,09/10/2014,"CENTERLINE RUMBLE STRIP INSTALLATION - SOUTH","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",13439.12,12/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205856,"CENTERLINE RUM STRP INSTALL SO","","",12,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{097ACA93-BBCB-F5BC-B55F-4A4A8AD756F5},,,340001273M00131,"sg",01/08/2016,"11","2015","","","MONMOUTH","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1774274,11/26/2013,"ROUTE 9 CRAIG ROAD/EAST FREEHOLD ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,041813138,"Earle Companies LLC","","655 S HOPE CHAPEL RD","Jackson","NJ",085275202,"04",USA,"","JACKSON","NJ",085275202,04,USA,042902957,"",4473.98,11/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1303528,"RT 9 & CRAIG / E. FREEHOLD RD","","",11,2015,2016,"",,"",,"",,"",,"Earle Companies LLC",,"","20.205"
{454F9F80-307E-5CC6-354D-FACAC255DE24},,,34C00S539M24030,"sg",01/08/2016,"11","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",5799000,12/24/2013,"LONG LIFE PAVEMENT MARKINGS CONTRACT, SOUTH 2014","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,058947237,"Zone Striping Inc","","501 NEW JERSEY AVE","Glassboro","NJ",080282263,"01",USA,"","GLASSBORO","NJ",080282263,01,USA,,"",532118.55,11/05/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205697,"L.L.P.M. CONTRACT SOUTH-2014-C","","",11,2015,2016,"",,"",,"",,"",,"Zone Striping Inc",,"","20.205"
{314143BB-A93F-298C-9A0F-D1AB40BB4F0F},,,DTNH2214H00449,"sg",11/16/2015,"11","2015","","","OAKLAND","MI",483315712,"09","USA",079195332,"CRASH AVOIDANCE METRICS PARTNERS LLC",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.614",32000,07/30/2014,"V2V SYSTEMS ENGINEERING","","National Highway Traffic Safety Administration (NHTSA) Discretionary Safety Grants ;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,001912864,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","ERNEST MARIO SCHOOL OF PHARMACY","3 RUTGERS PLZA","NEW BRUNSWICK","NJ",089018559,"06",USA,"","New Brunswick","NJ",089018559,06,USA,001912864,"",208925.6,10/26/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",CAMP0000098,"Technical work to be performed for the V2V-Communications Research Project (CAP No. 0004)","","",10,2015,2016,"",,"",,"",,"",,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",,"","20.614"
{CF7DB91A-088C-98A9-F91A-B619AD0743CC},,,18X920405dAL14,"sg",11/20/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.616",2418874,11/27/2013,"SECTION 405(d) Impaired Driving Countermeasures","","National Priority Safety Programs;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,066470972,"AUBURN UNIVERSITY","","107 SAMFORD HALL","AUBURN","AL",368490001,"02",USA,"","Auburn","AL",368490001,02,USA,066470972,"",325000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-HD-M5-010,"Drive Sober Media Campaign ","","",10,2015,2016,"",,"",,"",,"",,"AUBURN UNIVERSITY",,"","20.616"
{CF7DB91A-088C-98A9-F91A-B619AD0743CC},,,18X920405dAL14,"sg",11/20/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.616",2418874,11/27/2013,"SECTION 405(d) Impaired Driving Countermeasures","","National Priority Safety Programs;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,001037886,"FRANKLIN, COUNTY OF","","405 N JACKSON AVE","RUSSELLVILLE","AL",356532346,"04",USA,"","Russellville","AL",356531028,04,USA,001037886,"",267190,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-HD-M5-004,"Impaired Driving Enforcement Campaign","","",10,2015,2016,"",,"",,"",,"",,"FRANKLIN, COUNTY OF",,"","20.616"
{CF7DB91A-088C-98A9-F91A-B619AD0743CC},,,18X920405dAL14,"sg",11/20/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.616",2418874,11/27/2013,"SECTION 405(d) Impaired Driving Countermeasures","","National Priority Safety Programs;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,140381448,"ALABAMA STATE LAW ENFORCEMENT AGENCY","","525 WASHINGTON AVE","MONTGOMERY","AL",361044304,"03",USA,"","Montgomery ","AL",361044425,03,USA,004027553,"",400000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-HD-M5-001,"Impaired Driving Enforcement Campaign","","",10,2015,2016,"",,"",,"",,"",,"ALABAMA STATE LAW ENFORCEMENT AGENCY",,"","20.616"
{CF7DB91A-088C-98A9-F91A-B619AD0743CC},,,18X920405dAL14,"sg",11/20/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.616",2418874,11/27/2013,"SECTION 405(d) Impaired Driving Countermeasures","","National Priority Safety Programs;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,091407742,"ENTERPRISE STATE COMMUNITY COLLEGE","","600 PLAZA DR","ENTERPRISE","AL",363303302,"02",USA,"","Enterprise","AL",363303302,02,USA,004027553,"",98980,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-HD-M5-002,"Impaired Driving Enforcement Campaign","","",10,2015,2016,"Cynthia T Anthony",155634.00,"Cynthia T Anthony",155634.00,"Cynthia T Anthony",155634.00,"Alonzetta  Landrum-Sims",115926.00,"ENTERPRISE STATE COMMUNITY COLLEGE",113926.00,"","20.616"
{7F90CAA9-DE3B-B068-81EC-9427FBFDFD40},,,18X920405bAL14,"sg",11/20/2015,"11","2015","","","MONTGOMERY","AL",361044425,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.616",1026197,11/27/2013,"SECTION 405 Occupant Protection Incentiv","","National Priority Safety Programs;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,040671521,"MOBILE, COUNTY OF","","205 GOVERNMENT STREET","MOBILE","AL",366440001,"01",USA,"","Mobile","AL",366440001,01,USA,040671521,"",39257.29,05/23/2016,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-H7-M2-003,"Click It or Ticket Enforcement Campaign","","",5,2016,2016,"",,"",,"",,"",,"MOBILE, COUNTY OF",,"","20.616"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,040961757,"CITY OF NEW BRIGHTON (INC)","","803 OLD HWY 8 N W","NEW BRIGHTON","MN",551122797,"04",USA,"","New Brighton","MN",551122792,04,USA,040961757,"",141052,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-OFFICR16-2016-NEWBRICI-0010,"2016 DWI Officers","","",10,2015,2016,"",,"",,"",,"",,"CITY OF NEW BRIGHTON (INC)",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,784080749,"OLMSTED, COUNTY OF","COUNTY SHERIFF CIVIL DIVISION","101 4TH ST SE","ROCHESTER","MN",559043761,"01",USA,"","Rochester","MN",559043718,01,USA,077634210,"",152658,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-OFFICR16-2016-OLMSTESD-0012,"2016 DWI Officers","","",10,2015,2016,"",,"",,"",,"",,"OLMSTED, COUNTY OF",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,624081741,"JUDICIARY COURTS OF THE STATE OF MINNESOTA","MINNESOTA JUDICIAL BRANCH","25 MARTIN LUTHER KING JR BLVD","SAINT PAUL","MN",551551500,"04",USA,"","St. Paul","MN",551021635,04,USA,064754757,"",125126,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-JDLOCK16-2016-2ND-JD-00005,"Integrated Judicial and Administrative Ignition Interlock","","",10,2015,2016,"",,"",,"",,"",,"JUDICIARY COURTS OF THE STATE OF MINNESOTA",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,624081741,"JUDICIARY COURTS OF THE STATE OF MINNESOTA","MINNESOTA JUDICIAL BRANCH","25 MARTIN LUTHER KING JR BLVD","SAINT PAUL","MN",551551500,"04",USA,"","Bemidji","MN",566013869,07,USA,064754757,"",300000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-DGCT16-2016-TRICTYDWI-00010,"2016 Substance Abuse Courts","","",10,2015,2016,"",,"",,"",,"",,"JUDICIARY COURTS OF THE STATE OF MINNESOTA",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,071771083,"COUNTY OF ANOKA","","2100 3RD AVE","ANOKA","MN",553032265,"06",USA,"","Andover","MN",553044009,06,USA,071771083,"",358300,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-ENFRC16-2016-ANOKASO-00065,"2016 TZD Enforcement","","",10,2015,2016,"",,"",,"",,"",,"COUNTY OF ANOKA",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,624081741,"JUDICIARY COURTS OF THE STATE OF MINNESOTA","MINNESOTA JUDICIAL BRANCH","25 MARTIN LUTHER KING JR BLVD","SAINT PAUL","MN",551551500,"04",USA,"","Bemidji","MN",566013869,07,USA,064754757,"",151461,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-DGCT16-2016-CROWDWI-00001,"2016 Substance Abuse Courts","","",10,2015,2016,"",,"",,"",,"",,"JUDICIARY COURTS OF THE STATE OF MINNESOTA",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,030010268,"GLENCOE, CITY OF","","1107 11TH ST E STE 107","GLENCOE","MN",553362137,"07",USA,"","Glencoe","MN",553362933,07,USA,030010268,"",52105,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-ENFRC16-2016-GLENCOPD-00052,"2016 TZD Enforcement","","",10,2015,2016,"",,"",,"",,"",,"GLENCOE, CITY OF",,"","20.600"
{B838F9DC-74C9-AD9E-CDF0-01F2C7DE32E8},,,18X9205464MN14,"sg",11/06/2015,"10","2015","","","RAMSEY","MN",551012190,"04","USA",804886729,"PUBLIC SAFETY, MINNESOTA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",6537542,03/25/2014,"164 TRANSFER FUNDS","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,624081741,"JUDICIARY COURTS OF THE STATE OF MINNESOTA","MINNESOTA JUDICIAL BRANCH","25 MARTIN LUTHER KING JR BLVD","SAINT PAUL","MN",551551500,"04",USA,"","St. Paul","MN",551021635,04,USA,064754757,"",135485,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",A-DGCT16-2016-2ND-JD-00005,"2016 Substance Abuse Courts","","",10,2015,2016,"",,"",,"",,"",,"JUDICIARY COURTS OF THE STATE OF MINNESOTA",,"","20.600"
{1E3D22EA-1263-4996-D450-0228BAC46B57},,,18X9204020AL14,"sg",11/16/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.600",3814086,11/07/2013,"SECTION 402 STATE AND COMMUNITY HIGHWAY","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,140381448,"ALABAMA STATE LAW ENFORCEMENT AGENCY","","525 WASHINGTON AVE","MONTGOMERY","AL",361044304,"03",USA,"","Montgomery ","AL",361044425,03,USA,004027553,"",800000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-SP-PT-001,"Selective Traffic Enforcement Project","","",10,2015,2016,"",,"",,"",,"",,"ALABAMA STATE LAW ENFORCEMENT AGENCY",,"","20.600"
{1E3D22EA-1263-4996-D450-0228BAC46B57},,,18X9204020AL14,"sg",11/16/2015,"11","2015","","","MONTGOMERY","AL",361044325,"03","USA",062620604,"ECONOMIC AND COMMUNITY AFFAIRS, ALABAMA DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"Claudia  Smith",169674.00,"Brian  Atkins",149695.00,"Scott  Randolph",146777.00,"Steve  Walkley",146777.00,"Tammy  Rolling",143517.00,"","","20.600",3814086,11/07/2013,"SECTION 402 STATE AND COMMUNITY HIGHWAY","","State and Community Highway Safety;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6940,,831542035,"OPELIKA, CITY OF","","204 S 7TH ST","OPELIKA","AL",368014904,"03",USA,"","Opelika","AL",368014904,03,USA,,"",178289.8,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-SP-CP-004,"CTSP","","",10,2015,2016,"",,"",,"",,"",,"OPELIKA, CITY OF",,"","20.600"
{484C5691-B31A-FCC3-75D2-9C870A1F5BD2},,,295800012L22E3,"sg",01/29/2016,"12","2015","","","BUTLER                   ","MO",651016811,"04","USA",025280335,"TRANSPORTATION, MISSOURI DEPARTMENT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",413027,04/27/2014,"HISTORIC DEPOT GRAND STAIRCASE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,607334351,"County Of Butler","","106 S 2ND ST","Poplar Bluff","MO",639015846,"08",USA,"","Poplar Bluff","MO",639015809,08,USA,062432968,"",11995.37,12/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",5800012,"HISTORIC DEPOT GRAND STAIRCASE","","",12,2015,2016,"",,"",,"",,"",,"County Of Butler",,"","20.205"
{8E7FD787-5E54-8932-7BC6-67B173CE1256},,,18X9204020CO15,"sg",10/01/2015,"10","2015","","","Denver                   ","CO",80222,"01","USA",960738771,"TRANSPORTATION, COLORADO DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.600",913045.37,11/04/2014,"SECTION 402 STATE AND COMMUNITY HIGHWAY","","State and Community Highway Safety;","","",2015,6900,"Department of Transportation",6900,"Department of Transportation",6940,,030444863,"COLORADO DISTRICT ATTORNEYS COUNCIL INC","","1580 LOGAN ST STE 420","DENVER","CO",802031941,"01",USA,"","Denver","CO",802031941,01,USA,,"",150000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",16-01-11-04,"TSRP","","",10,2015,2016,"",,"",,"",,"",,"COLORADO DISTRICT ATTORNEYS COUNCIL INC",,"","20.600"
{6C3CE0BF-C5CC-8494-2D55-E53950216229},,,18X920405BUT15,"sg",12/01/2015,"11","2015","","","Salt Lake City           ","UT",841195977,"04","USA",836054528,"PUBLIC SAFETY, UTAH DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.616",297879.47,11/24/2014,"SECTION 405(b) OCCUPANT PROTECTION","","National Priority Safety Programs;","","",2015,6900,"Department of Transportation",6900,"Department of Transportation",6940,,836054528,"PUBLIC SAFETY, UTAH DEPARTMENT OF","N/A","4501 S 2700 W","SALT LAKE CITY","UT",841195928,"04",USA,"","SALT LAKE CITY","UT",841195977,04,USA,009094301,"",30000,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",2PE160408,"Occupant Program Program Evaluation; Reduce fatal and serious injury crashes on Utah roadways","","",10,2015,2016,"",,"",,"",,"",,"PUBLIC SAFETY, UTAH DEPARTMENT OF",,"","20.616"
{271AA624-5CC4-4B0C-1EEF-12B5768700FF},,,18X920405CUT15,"sg",12/01/2015,"11","2015","","","Salt Lake City           ","UT",841195977,"04","USA",836054528,"PUBLIC SAFETY, UTAH DEPARTMENT OF",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.616",323411.3,11/24/2014,"SECTION 405(c) - State Traffic Safety Information Systems&lt;&lt;&lt; &gt;&gt;&gt; SECTION 405(c) STATE TRAFFIC SAFETY INFORMATION SYSTEMS IMPROVEMENT","","National Priority Safety Programs;","","",2015,6900,"Department of Transportation",6900,"Department of Transportation",6940,,836054528,"PUBLIC SAFETY, UTAH DEPARTMENT OF","N/A","4501 S 2700 W","SALT LAKE CITY","UT",841195928,"04",USA,"","SALT LAKE CITY","UT",841195977,04,USA,009094301,"",420164,10/01/2015,,"",,"",6940,"NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION",6900,"Department of Transportation",3DA160501,"Crash Information Systems Management; To improve traffic records in Utah.","","",10,2015,2016,"",,"",,"",,"",,"PUBLIC SAFETY, UTAH DEPARTMENT OF",,"","20.616"
